,,,,,,,,,,,,,,,"Normalised abundance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Raw abundance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"PBQCs",,,,,,,,"DEN_Adj_Fasted24h",,,,,,,"DEN_Tumour_Fasted24h",,,,,,,"Control_Fasted24h",,,,,,"DEN_Adj_Fed",,,,,,,,"DEN_Tumour_Fed",,,,,,,"Control_Fed",,,,,"PBQCs",,,,,,,,"DEN_Adj_Fasted24h",,,,,,,"DEN_Tumour_Fasted24h",,,,,,,"Control_Fasted24h",,,,,,"DEN_Adj_Fed",,,,,,,,"DEN_Tumour_Fed",,,,,,,"Control_Fed",,,,,"Tags",,,,,,,,,,,
"Compound","Neutral mass (Da)","m/z","Charge","Retention time (min)","Chromatographic peak width (min)","Identifications","Anova (p)","q Value","Max Fold Change","Highest Mean","Lowest Mean","Isotope Distribution","Maximum Abundance","Minimum CV%","210527_AA210511_A_PBQC_7","210527_AA210511_A_PBQC_8","210527_AA210511_A_PBQC_9","210527_AA210511_A_PBQC_10","210527_AA210511_A_PBQC_11","210527_AA210511_A_PBQC_12","210527_AA210511_A_PBQC_13","210527_AA210511_A_PBQC_14","210527_AA210511_A_1","210527_AA210511_A_2","210527_AA210511_A_3","210527_AA210511_A_4","210527_AA210511_A_5","210527_AA210511_A_6","210527_AA210511_A_7","210527_AA210511_A_8","210527_AA210511_A_9","210527_AA210511_A_10","210527_AA210511_A_11","210527_AA210511_A_12","210527_AA210511_A_13","210527_AA210511_A_14","210527_AA210511_A_15","210527_AA210511_A_16","210527_AA210511_A_17","210527_AA210511_A_18","210527_AA210511_A_19","210527_AA210511_A_20","210527_AA210511_A_21","210527_AA210511_A_22","210527_AA210511_A_23","210527_AA210511_A_24","210527_AA210511_A_25","210527_AA210511_A_26","210527_AA210511_A_27","210527_AA210511_A_29","210527_AA210511_A_30","210527_AA210511_A_31","210527_AA210511_A_32","210527_AA210511_A_33","210527_AA210511_A_34","210527_AA210511_A_35","210527_AA210511_A_36","210527_AA210511_A_38","210527_AA210511_A_39","210527_AA210511_A_40","210527_AA210511_A_41","210527_AA210511_A_42","210527_AA210511_A_PBQC_7","210527_AA210511_A_PBQC_8","210527_AA210511_A_PBQC_9","210527_AA210511_A_PBQC_10","210527_AA210511_A_PBQC_11","210527_AA210511_A_PBQC_12","210527_AA210511_A_PBQC_13","210527_AA210511_A_PBQC_14","210527_AA210511_A_1","210527_AA210511_A_2","210527_AA210511_A_3","210527_AA210511_A_4","210527_AA210511_A_5","210527_AA210511_A_6","210527_AA210511_A_7","210527_AA210511_A_8","210527_AA210511_A_9","210527_AA210511_A_10","210527_AA210511_A_11","210527_AA210511_A_12","210527_AA210511_A_13","210527_AA210511_A_14","210527_AA210511_A_15","210527_AA210511_A_16","210527_AA210511_A_17","210527_AA210511_A_18","210527_AA210511_A_19","210527_AA210511_A_20","210527_AA210511_A_21","210527_AA210511_A_22","210527_AA210511_A_23","210527_AA210511_A_24","210527_AA210511_A_25","210527_AA210511_A_26","210527_AA210511_A_27","210527_AA210511_A_29","210527_AA210511_A_30","210527_AA210511_A_31","210527_AA210511_A_32","210527_AA210511_A_33","210527_AA210511_A_34","210527_AA210511_A_35","210527_AA210511_A_36","210527_AA210511_A_38","210527_AA210511_A_39","210527_AA210511_A_40","210527_AA210511_A_41","210527_AA210511_A_42","Minimum CV >= 30","Anova p-value <= 0.05","Accepted Compound ID","Accepted Description","Adducts","Formula","Score","Fragmentation Score","Mass Error (ppm)","Isotope Similarity","Retention Time Error (mins)","Compound Link"
"3.75_201.1123m/z",,"201.11227726398","1","3.753","0.470983333333334","0","1.83797421726695E-12","3.37788397253291E-09","1342.08800612474","Control_Fasted24h","PBQCs","100 - 1.08","15940976.1826398","58.13","6694.67591050956","0","0","0","49434.1227771326","0","38893.1438966993","0","2782470.03988928","2706327.42811558","4172333.07913006","24209159.0159149","8953433.04432874","7980714.71230087","5494096.64750697","19195832.2050641","20626104.4300518","3625456.77952873","1890187.84328455","15735901.4637829","15119974.600408","22655673.226374","35818248.0255288","4031347.72164599","37097894.3227989","11906526.2556771","4809090.4125535","1982750.35763454","21892821.9695162","8474912.57456627","26980919.2327643","2604816.88912938","1582859.28581327","5300859.21744245","1173037.00848234","775348.270166892","668763.361641088","2939767.23723334","3710378.51829472","1166852.15534182","3866667.72711881","753812.479949271","4013751.61212453","1203801.31887197","3177763.54289908","3361216.13812183","165216.686318406","806603.749768807","6126.76130713431","0","0","0","49600.6845342461","0","37331.7524128782","0","2674065.53514695","2581490.45688899","4370162.89021979","22024369.8721384","8358026.22657133","6783637.03853364","5707230.59965581","18180240.8519728","17096968.4449209","3484352.25000392","1840180.27691718","14127591.0468706","13010880.9657436","22098778.9800238","29821534.9309482","3780666.9575759","38017237.4830108","10623208.5398901","5411727.61196317","2352268.63529737","23238575.3601907","8534271.74999412","24242797.9062657","2290381.46278043","1397137.59962939","4359565.72486473","1009510.80310562","732778.421731864","655056.723763421","2659036.72026003","3367727.33718738","1062264.9359892","3180870.91580571","732381.049052279","4109091.28979365","1158909.15687029","2862674.20007598","2911766.12842616","189283.209990814","862746.060615883","x",,,,,,,,,,,
"8.27_118.1225m/z",,"118.12250084036","1","8.27341666666667","1.55258333333333","0","2.47690756793872E-12","3.37788397253291E-09","3.01443296876286","DEN_Adj_Fed","PBQCs","100 - 4.24","18677092.7906104","8.40","7162941.6291833","6840523.53615629","5875652.26967264","5768133.6838512","6045705.62217849","5790252.43977883","6152041.12489188","5931863.60035805","13605225.8017222","5717810.15109186","14630024.4340796","16521987.0797047","16286913.9910692","18783899.3984319","15065870.4878244","17348552.5163757","26900468.809724","17355275.326434","12029190.7911803","18411794.9825395","19364577.7880221","18347695.0465832","20632883.8254251","20753138.6517976","17568090.1006397","17300999.412334","15181405.387193","14268345.3858224","15802814.349742","18208669.3380571","21007759.0107173","21393275.3926429","20651698.9378717","18832490.1224608","17587161.5018189","15932873.6715727","10304655.8273804","18190721.014691","17337618.7573994","18259482.1877311","19140463.2410707","23448787.8689487","20056593.5255005","17608393.0138197","21481568.8190339","20019544.1369322","17274380.7825651","15382294.1919996","6555303.67796422","6596233.53980511","5890206.35803703","5768133.6838512","6066075.82993885","5537861.95057006","5905063.28617471","5519096.17114751","13075168.7862649","5454060.06161805","15323702.2673545","15030937.4326837","15203827.8069765","15966383.9995298","15650324.8077333","16430694.945208","22297786.184159","16679799.6254029","11710941.7034122","16529991.0240803","16663402.1028739","17896694.2882683","17178513.7365614","19462648.9661395","18003454.5267571","15436250.7383804","17083819.1163586","16927487.2146291","16774214.5202169","18336204.7654772","18875815.6001556","18810827.5832944","18228572.3948621","15488334.0764039","15135438.5272294","15058092.5655449","10093456.7785371","16453613.9233903","15736500.2958948","16622849.4231679","15745687.7950918","22782121.9670186","20533002.9665046","16951740.7744732","19351576.0393246","17342601.0494595","19790678.0361524","16452953.1646561",,"x",,,,,,,,,,
"4.41_207.2378m/z",,"207.237846084513","1","4.40586666666667","0.303199999999999","0","3.36330963079945E-12","3.37788397253291E-09","Infinity","DEN_Adj_Fasted24h","PBQCs","100","766412.607857733","51.43","0","0","0","0","0","0","0","0","1112156.09200608","0","426449.704395327","425184.058425725","587602.642491436","1500170.60679877","1313325.15088679","970470.653710095","204591.702345766","1120363.61955585","609323.342752914","612078.032845859","464459.524428055","395403.86368322","193105.166589144","986381.582740639","70243.543531635","883236.072809984","1073926.72162931","885445.327944839","935128.891031221","19429.2262113241","239817.006247082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1068826.70170836","0","446669.677935261","386812.733162229","548526.83573223","1275150.56724358","1364273.32268351","919126.091317179","169585.967673171","1076758.52617098","593202.840438733","549519.718124912","399671.808018529","385684.52608201","160775.380936564","925045.546779659","71984.2871095035","788038.491658327","1208502.73005795","1050462.68945329","992611.333339262","19565.3105469392","215479.508565951","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"x",,,,,,,,,,
"7.25_188.0918m/z",,"188.091799003741","1","7.2517","0.1725","6","7.77833353282631E-12","5.85902973360142E-09","Infinity","DEN_Tumour_Fasted24h","PBQCs","100","3003828.22872775","49.97","0","0","0","0","0","0","0","0","3024588.41894673","0","2051430.89500835","2844741.77828024","2892451.72578619","4577543.64670607","3933225.7186253","5267657.65399587","1362628.87725764","1213371.77366958","2225509.26055663","4298740.46992526","3324951.33658926","3333938.22910005","2678935.31947504","2706143.74050101","775135.399857475","3941843.48099509","4205103.66542423","1340162.52537125","3292570.91429287","425981.813241797","3098488.45248702","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2906751.02810159","0","2148698.82130434","2588014.10963432","2700102.54876764","3890929.03915458","4085808.38978826","4988962.38789367","1129482.44762442","1166146.75798905","2166630.29651933","3859381.5241861","2861152.03236423","3251987.40826497","2230426.32209525","2537867.96093731","794344.453123315","3516980.891908","4732054.01960005","1589923.94705333","3494965.49266726","428965.434483764","2784042.63103547","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"x",,,,,,,,,,
"11.15_124.0870m/z",,"124.087015026155","1","11.1531166666667","0.831566666666667","1","1.56157309305627E-11","9.41003945875707E-09","1.44455284913799","DEN_Tumour_Fasted24h","DEN_Tumour_Fed","100 - 0.9","49659068.4415359","4.80","45779740.385878","43896879.1732347","40457593.5671095","42372700.3671256","39295852.4579176","41178090.3032385","41793768.3481977","41646767.1422582","45264789.7135987","46623549.3298838","41362485.4952954","47026678.3446816","48873150.4158172","44165278.1763109","61095639.3795936","45429402.1696763","45948992.143406","49020526.2475578","49800678.7664217","51945486.9906381","48479540.0058291","56988852.7672227","47834171.0733067","41915630.1816809","45734300.1150681","55590615.623972","51907782.8283081","52232844.5486435","37071097.8739896","37327996.9242016","40168442.596141","36037854.9250948","35641437.8749496","41659467.5902056","32020401.6047846","36374128.5647748","32398697.3739684","38008008.4115437","32891900.6529618","34301306.767315","36257977.1524279","32532251.4039551","34247284.0669933","36352828.7039529","38933107.6116459","35608029.626525","29847518.374042","37086178.9254951","41896209.1363586","42329225.9963429","40557807.6990494","42372700.3671256","39428254.6502691","39383184.3877523","40115929.3401457","38748785.973709","43501282.0959699","44472906.8667031","43323674.2442632","42782690.5114905","45623066.6972269","37540649.8859283","63465738.7636191","43025874.8035921","38087098.3862151","47112623.6813825","48483132.0699915","46636323.8625577","41717102.1089431","55588021.9953867","39825744.7583383","39309196.0742968","46867666.7593315","49598908.1914426","58412455.8927945","61967297.8451602","39349861.0105744","37589446.1248038","36092003.6736611","31687615.0578076","31459519.747747","34261839.3683731","27556625.32901","34377037.4516091","31734669.9494944","34378466.6861449","29854353.7956717","31226814.1861157","29827218.9723536","31607336.101499","35060768.6419049","34997158.9187377","35072717.3951282","30846649.0418691","34195299.6031556","39667500.6537442",,"x",,,,,,,,,,
"3.54_167.0341m/z",,"167.034075388516","1","3.54295","0.171183333333333","0","2.41754394281202E-11","1.15002004092485E-08","Infinity","Control_Fasted24h","DEN_Tumour_Fasted24h","100 - 1.72","620644.329383052","33.75","318157.033324274","58522.2864546694","133377.914592133","174098.204779508","60935.3621151727","0","0","0","879392.197889981","567245.092884661","439230.299897703","819028.32010093","444608.566349157","793067.222056263","45242.6703102945","0","0","0","0","0","0","0","659839.952934816","980882.665777081","412968.206664978","702075.409627755","461687.025086477","506412.716207206","1884.31094432955","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","464909.15533186","692970.408628546","954495.25351741","831772.367252931","291167.522882438","56432.3281248853","133708.293904206","174098.204779508","61140.675781403","0","0","0","845131.244736887","541079.316118998","460056.261201772","745113.973013297","415041.921875804","674110.073537112","46997.7812498473","0","0","0","0","0","0","0","549369.142545891","919888.568244925","423202.197114111","626403.816448839","519541.99389214","600791.090145664","2000.13967787278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","418811.35156251","600308.840886893","1093533.16261642","889666.497809238","x",,,,,,,,,,,
"3.71_199.1329m/z",,"199.13288900716","1","3.71135","0.274466666666667","0","3.13709058730183E-11","1.15002004092485E-08","Infinity","Control_Fasted24h","PBQCs","100 - 7.7","1602224.0528623","39.24","0","0","0","0","0","0","0","0","880395.641568649","747958.628986187","818452.405434144","2189382.42059242","1267545.79888825","1258037.07823988","933290.995898017","2021061.76550034","1949985.54278297","615098.994970173","740696.91183951","1777042.29620527","1627034.72129175","2004052.35219731","3086195.02964337","811713.276575451","2909820.47288827","1205803.45284572","814028.870801918","785783.214419066","2087471.24454189","998639.703445336","2653909.51497119","814085.160929806","0","599742.298552706","367719.155434258","214286.779408061","14300.0679658335","457866.861629466","345440.95146264","63813.2136942495","612769.80144817","69692.6419083777","327482.852037306","0","910711.279438238","357180.07087312","0","180907.021893547","0","0","0","0","0","0","0","0","846095.594440251","713456.93163967","857259.059093428","1991798.5664428","1183253.5048887","1069336.17193996","969496.401667668","1914133.7182462","1616342.11666447","591159.044896424","721100.737782779","1595417.1352408","1400078.74651374","1954791.17098359","2569502.36132801","761238.616876611","2981930.32165536","1075838.68398157","916036.534799694","932226.894981507","2215788.25681145","1005634.28053678","2384581.17301034","715814.447264834","0","493243.804687094","316457.585937577","202521.542969127","14006.9809570705","414143.263671705","313539.691405777","58093.5117185683","504088.216797179","67711.229980588","335261.636718722","0","820410.218750133","309419.207030925","0","193498.753906295",,"x",,,,,,,,,,
"3.67_304.2480m/z",,"304.247992542049","1","3.66928333333333","1.44948333333333","0","3.16212611650712E-11","1.15002004092485E-08","10.9479694751889","DEN_Tumour_Fasted24h","PBQCs","100 - 7.27","34831742.9379382","6.08","2907284.18745136","3152343.95502315","2960486.09185726","3211409.30699598","3490967.30629761","3199652.22354174","3379476.58575465","3150948.88878092","28546356.6275323","4017773.53669627","22752579.3536808","43336860.9345382","37590508.5238356","29446372.7780607","26757227.0559036","31871646.4627404","32968018.8791094","26338038.5735766","26576127.2815371","38770292.5415101","52860340.1821496","34437736.6449442","41107798.0741538","39087371.4853107","22131172.3521273","38014928.9986622","28305813.1273148","18468636.5358543","30444911.3976929","31690555.9145617","39810905.3340906","5032021.61628072","4327331.38926828","4547816.31628693","7169816.92123586","3767979.65168187","4320548.18304512","5759125.84861681","6006846.87985028","5117152.57720159","5505513.27791754","3670708.68363795","4329262.21570583","3940949.44822347","6435292.48189889","5437107.28004544","2551759.92430969","3648780.85974439","2660656.9917086","3039766.88556349","2967819.26512976","3211409.30699598","3502729.66023245","3060183.03832113","3243805.21974771","2931690.8005947","27434195.9903853","3832442.42184861","23831385.4772517","39425865.7928693","35090724.9271696","25029525.829289","27795227.2799362","30185417.4828994","27327175.6370271","25312949.3868799","25873018.617739","34807719.0909354","45486822.0413614","33591230.023699","34225505.2600285","36656806.6156971","22679617.0091842","33917576.7734399","31852873.8990421","21910571.9954709","32316362.359989","31912519.8878048","35770750.5868752","4424590.8717568","3819592.45789613","3740243.48170313","6170314.82036659","3561101.87965325","4231996.3981018","5209163.13173242","5452118.25365673","4658492.27769188","4529048.86020788","3566347.79603144","4432096.29814972","3793983.5508644","5797204.70361629","4710076.40213875","2923465.66416667","3902748.17554145",,"x",,,,,,,,,,
