m.z	p.value	t.score	mode	r.t
199.13288900716	0.9160370071493034	-0.10812273195622661	positive	3.71135
304.247992542049	0.314413568709381	1.059220057916761	positive	3.66928333333333
151.096580361925	0.05170995010390361	2.2082929321443934	positive	3.99976666666667
224.185725115472	0.12260165043378336	1.6864679684944524	positive	3.99976666666667
272.112853156434	0.11307942576496181	-1.736734178847528	positive	4.34218333333333
146.11764957742	0.8705479510188437	0.16719670236835957	positive	4.30133333333333
210.169998945192	0.26438485226513925	1.1824353155503284	positive	4.30133333333333
118.12250084036	0.4826687341863306	0.7290975114946702	positive	8.27341666666667
170.092536530459	0.6216562615229866	-0.5092036179108639	positive	11.4482
549.320860544931	0.299484014682433	-1.0942923414191792	positive	4.21915
207.159292186873	0.14202917244078725	1.5939604273400163	positive	3.99976666666667
89.0596923678267	0.1390004421381725	1.6076086364727473	positive	3.97975
113.107353504649	0.15123454529580516	1.5540039774043204	positive	12.92295
171.101816479222	0.38868168738940145	0.9011791455974835	positive	3.7738
137.04589300333	0.09621936853774352	1.8360460642613814	positive	9.97525
193.143600913476	0.11990337441504866	1.7003425742368137	positive	4.28081666666667
210.18527570824	0.6801366185972726	-0.4245746024390806	positive	4.3218
176.10311469576	0.2901592180186976	-1.1168862423926162	positive	13.0258666666667
209.19014872277	0.9370670202618603	0.08096536949653663	positive	3.83618333333333
232.154529454611	0.03345743383217407	-2.463811931584195	positive	8.41061666666667
664.115664329636	0.07798035144659499	-1.9635113197587688	positive	11.9005
239.102718490285	0.424113662095857	0.8333333333333334	positive	7.51703333333333
85.028225861006	0.027821387822109425	-2.571449887032284	positive	8.4332
248.149327735091	0.6438923604018619	-0.4765966646333056	positive	10.45535
186.112604680312	0.6959119145264994	0.4023225310022213	positive	4.49308333333333
294.206032300506	0.8619628795139297	0.17841088944608088	positive	3.79481666666667
232.247460568635	0.013392160101784848	-2.9978766070822225	positive	8.4332
146.081275946387	0.04078366649880641	-2.347939978827868	positive	11.6946833333333
144.102065831797	0.4137926541289759	-0.852680254837873	positive	11.6946833333333
114.059494960312	0.18856559010682605	1.4110825346151095	positive	5.91238333333333
378.132353327515	0.2818863504525654	-1.137408795165008	positive	4.97381666666667
137.088219170461	0.1726715566194956	1.4686383273157457	positive	9.9118
292.175403249253	0.5086577804267837	0.6854164681802424	positive	3.69016666666667
172.169665967215	0.39770072835633474	0.8835159734755608	positive	3.93906666666667
118.0613769169	0.021044516885127512	-2.7341074971046906	positive	13.2284333333333
215.127847504759	0.5102891395312066	0.6827206660149207	positive	3.69016666666667
105.110219710342	0.9447642092043234	-0.07104305636971218	positive	15.1314833333333
104.107054770053	0.9653868479893704	-0.04449366259998309	positive	15.1314833333333
290.134540761423	0.4938002871021383	-0.7102146238991571	positive	11.7780666666667
192.065633408795	0.28294988839547586	-1.1347443256171015	positive	4.3218
104.134981900708	0.9048088677269412	-0.12265688151435918	positive	15.08605
379.17143468768	0.9071222638786026	-0.1196601117754872	positive	3.69016666666667
574.313434281983	0.3156917474821471	1.056276881079952	positive	3.4349
334.185649378764	0.25498114530639787	-1.2076147288491197	positive	11.1958666666667
531.310328050901	0.07626231627640055	-1.976919432105475	positive	3.99976666666667
158.154090577737	0.4357027156519513	0.8119848118912733	positive	3.93906666666667
298.096789574952	0.6028566589884277	0.5372301177841895	positive	7.12738333333333
157.080138934365	0.26494505002053453	-1.1809580298549165	positive	12.86125
167.143132775514	0.6302225277046434	0.4965751830434969	positive	3.7738
185.11750586284	0.9045163503128846	0.12303589367878909	positive	4.64538333333333
348.070100006407	0.3214431600223113	1.0431441045670045	positive	11.8191333333333
124.999775451422	0.6015168066356931	0.5392446360420926	positive	12.1027833333333
202.14374194668	0.11896794598714669	1.7052184537405846	positive	4.64538333333333
334.185645609902	0.23769867523170812	-1.2559086140841036	positive	10.8907166666667
134.081247424274	0.3016186386349142	1.0891967693289373	positive	7.12738333333333
142.026462093329	0.6509888264630457	-0.46630578346805385	positive	12.9849666666667
295.190220811966	0.42246179280492246	0.8364081423229395	positive	3.753
173.117376951009	0.9310843939729776	0.08868347128839671	positive	3.7738
222.079493940925	0.14210511699068726	-1.5936215326235283	positive	12.2623833333333
189.12342107541	0.012815974577789916	-3.0236207960502335	positive	12.28285
