m.z	p.value	t.score	mode	r.t
207.237846084513	0.4048707025405519	0.8633500074295167	positive	4.40586666666667
188.091799003741	0.9211656355418245	-0.10106786911742006	positive	7.2517
199.13288900716	0.320384039695575	-1.0365468033010836	positive	3.71135
304.247992542049	0.3698306338479401	-0.9317551506666794	positive	3.66928333333333
151.096580361925	0.41301250781828336	0.8480385751081614	positive	3.99976666666667
224.185725115472	0.4163483097736491	0.8418236817493805	positive	3.99976666666667
272.112853156434	0.01832413365097412	2.72829836180822	positive	4.34218333333333
146.11764957742	0.43683582634500406	-0.8043585226439108	positive	4.30133333333333
210.169998945192	0.398537003804031	0.8754053874072034	positive	4.30133333333333
118.12250084036	0.25604715003404305	-1.1926737073470857	positive	8.27341666666667
170.092536530459	0.5166948353609575	0.6681316890290002	positive	11.4482
276.180328216816	0.0747584088690484	-1.9512982932157128	positive	3.69016666666667
207.159292186873	0.42610530048752915	0.8238333888554056	positive	3.99976666666667
89.0596923678267	0.30489338744331196	1.0717981675522619	positive	3.97975
113.107353504649	0.08107200946214298	1.9046297543173984	positive	12.92295
171.101816479222	0.17509750922007541	-1.4412459369003083	positive	3.7738
137.04589300333	0.503971557270843	0.6889277168576867	positive	9.97525
193.143600913476	0.45331633196489707	0.7750434431681061	positive	4.28081666666667
210.18527570824	0.8918039949487149	-0.13893748178171125	positive	4.3218
176.10311469576	0.025041572721545682	2.5591299653634665	positive	13.0258666666667
209.19014872277	0.3349121873142592	1.0046113866883033	positive	3.83618333333333
232.154529454611	0.9575523007780244	-0.05434793591796655	positive	8.41061666666667
664.115664329636	0.011292974895645387	2.9891084319810206	positive	11.9005
239.102718490285	0.05497342085412967	2.1257090547765607	positive	7.51703333333333
85.028225861006	0.8777944369191859	0.15707912792777173	positive	8.4332
248.149327735091	0.7968685534907921	-0.2631902809549154	positive	10.45535
186.112604680312	0.23252880432177891	-1.2574024256323704	positive	4.49308333333333
294.206032300506	0.0459987608439779	2.2252912258372044	positive	3.79481666666667
232.247460568635	0.9223021513721759	0.09960555663061496	positive	8.4332
146.081275946387	0.16247408934288446	1.4882981118868082	positive	11.6946833333333
144.102065831797	0.5417921886925399	-0.6279669163118528	positive	11.6946833333333
114.059494960312	0.08309932716661425	-1.890349762411078	positive	5.91238333333333
378.132353327515	0.1861868221577139	1.4022138987973516	positive	4.97381666666667
137.088219170461	0.32759734448480793	1.0205610079893639	positive	9.9118
292.175403249253	0.21375683913326815	-1.3129407079246802	positive	3.69016666666667
172.169665967215	0.04039388719447688	-2.297308305192817	positive	3.93906666666667
118.0613769169	0.01088909784515354	3.0087054005667286	positive	13.2284333333333
215.127847504759	0.20288010759196967	-1.3469593668268938	positive	3.69016666666667
105.110219710342	0.020655287283375227	2.6635553184271545	positive	15.1314833333333
104.107054770053	0.02140731134453386	2.644194770629543	positive	15.1314833333333
290.134540761423	0.028130357459875417	-2.4958181980058347	positive	11.7780666666667
192.065633408795	0.3370490579535843	1.0	positive	4.3218
104.134981900708	0.01550625991263742	2.8183874337680495	positive	15.08605
379.17143468768	0.060760246904218614	2.0693277501602303	positive	3.69016666666667
574.313434281983	0.012742475227749111	-2.924117619097211	positive	3.4349
334.185649378764	0.4241191373831432	0.8274732814152922	positive	11.1958666666667
531.310328050901	0.041312349140810056	2.284878728846492	positive	3.99976666666667
158.154090577737	0.07501066736479194	-1.9493653735798209	positive	3.93906666666667
298.096789574952	0.43682473462628246	0.8043784908437042	positive	7.12738333333333
157.080138934365	0.2294878326115063	1.266148002033756	positive	12.86125
167.143132775514	0.20315298572010979	1.3460878299752326	positive	3.7738
185.11750586284	0.32115718394697046	1.0348208007401671	positive	4.64538333333333
233.063154898971	0.3370490579535843	1.0000000000000002	positive	11.79865
348.070100006407	0.028924720710393852	2.4806290390160997	positive	11.8191333333333
124.999775451422	0.916776810311908	0.10671703389850111	positive	12.1027833333333
332.998451645604	0.29814745748998306	1.0875687905392157	positive	3.79481666666667
202.14374194668	0.9466808035284742	-0.0682883238257489	positive	4.64538333333333
334.185645609902	0.5531140381051038	0.6101936446875452	positive	10.8907166666667
134.081247424274	0.3915558115024387	-0.8888450977500054	positive	7.12738333333333
142.026462093329	0.47700366937822936	-0.7340720659844899	positive	12.9849666666667
295.190220811966	0.18876750231101166	1.3934101209974576	positive	3.753
173.117376951009	0.6624543826075249	0.4475436037325379	positive	3.7738
222.079493940925	0.12099297442322135	1.6689201015450916	positive	12.2623833333333
189.12342107541	0.001335473030489236	4.154648317550406	positive	12.28285
268.104161347847	0.7740478719083628	-0.2936424795968971	positive	8.8208
290.159681314835	0.2607012526674614	1.1804247686686349	positive	11.0884
137.045884309898	0.4366372219256702	0.8047161161290436	positive	10.4342666666667
184.073528862979	0.014661429773033722	2.8485777150124685	positive	12.36225
198.087575110206	0.010803234527861897	3.0129652343484445	positive	10.2254333333333
461.180996014626	0.029106473529188246	2.4772106075390754	positive	7.2517
304.175248754634	0.08223602163988403	1.8963913331775408	positive	9.76328333333333
203.081574136858	0.8365924136356468	0.2107844318026242	positive	7.9973
135.080483219295	0.3370490579535843	1.0	positive	4.13826666666667
132.037040179388	0.3813371260628924	0.9088170545347959	positive	12.52145
135.084530051732	0.955693477947639	0.056730590034681116	positive	7.12738333333333
233.174414920649	0.018140789214844095	-2.733729451585164	positive	4.34218333333333
251.036701449943	0.034952765016228564	2.3770072046449027	positive	13.0658333333333
332.145014148716	0.1300082789249227	1.6255221485144822	positive	11.0884
513.299515387592	0.1577050854828414	-1.5068849369009278	positive	3.69016666666667
276.144383357139	0.007475024601766755	3.211237556387142	positive	11.3447
269.039717044009	0.3370490579535843	1.0	positive	11.4069833333333
76.0757366442871	0.7055473877783932	0.38697843985160674	positive	16.7844
514.283614814802	0.1352913821452816	1.6013015433854119	positive	4.01961666666667
143.048612597225	0.03120448584824007	2.4391815357359525	positive	13.0658333333333
106.049933033662	0.26362827766971697	-1.1728084755883634	positive	13.1261833333333
184.008053907346	0.0066310716461645755	3.2758383200693793	positive	12.34215
192.138816318936	0.3370490579535843	1.0	positive	3.83618333333333
155.117933596083	0.26901300051306726	-1.1589672755066285	positive	7.12738333333333
157.097309556111	0.8989343678668552	0.1297233819772189	positive	10.8232666666667
